"{'tonce': '24.12.2020 13:32', 'sellsPercent': 0.7048229044900315, 'buysPercent': 0.2951770955099685, 'sellsPercentDeals': 0.2302044056360389, 'buysPercentDeals': 0.769795594363961, 'pairSell': 23129.8, 'pairBuy': 23129.7}"
"{'tonce': '24.12.2020 13:33', 'sellsPercent': 0.6786663311686231, 'buysPercent': 0.321333668831377, 'sellsPercentDeals': 0.15889674313716987, 'buysPercentDeals': 0.8411032568628302, 'pairSell': 23132.9, 'pairBuy': 23132.8}"
"{'tonce': '24.12.2020 13:33', 'sellsPercent': 0.7177801112858114, 'buysPercent': 0.28221988871418857, 'sellsPercentDeals': 0.15889674313716987, 'buysPercentDeals': 0.8411032568628302, 'pairSell': 23140.1, 'pairBuy': 23132.8}"
"{'tonce': '24.12.2020 13:33', 'sellsPercent': 0.667092311438416, 'buysPercent': 0.332907688561584, 'sellsPercentDeals': 0.0006735491630750727, 'buysPercentDeals': 0.999326450836925, 'pairSell': 23132.9, 'pairBuy': 23132.8}"
"{'tonce': '24.12.2020 13:34', 'sellsPercent': 0.6696919499403208, 'buysPercent': 0.33030805005967917, 'sellsPercentDeals': 0.0006735491630750727, 'buysPercentDeals': 0.999326450836925, 'pairSell': 23132.9, 'pairBuy': 23132.8}"
"{'tonce': '24.12.2020 13:34', 'sellsPercent': 0.6568399949843109, 'buysPercent': 0.34316000501568916, 'sellsPercentDeals': 0.000661529456102509, 'buysPercentDeals': 0.9993384705438975, 'pairSell': 23136.3, 'pairBuy': 23132.8}"
"{'tonce': '24.12.2020 13:34', 'sellsPercent': 0.6722642398717225, 'buysPercent': 0.3277357601282775, 'sellsPercentDeals': 0.0006735491630750727, 'buysPercentDeals': 0.999326450836925, 'pairSell': 23132.9, 'pairBuy': 23132.4}"
"{'tonce': '24.12.2020 13:34', 'sellsPercent': 0.6808165882755861, 'buysPercent': 0.31918341172441395, 'sellsPercentDeals': 0.0006735491630750727, 'buysPercentDeals': 0.999326450836925, 'pairSell': 23125.7, 'pairBuy': 23124.2}"
"{'tonce': '24.12.2020 13:34', 'sellsPercent': 0.6974217644922754, 'buysPercent': 0.30257823550772456, 'sellsPercentDeals': 0.0006735491630750727, 'buysPercentDeals': 0.999326450836925, 'pairSell': 23124.3, 'pairBuy': 23124.2}"
"{'tonce': '24.12.2020 13:34', 'sellsPercent': 0.6716418981825438, 'buysPercent': 0.32835810181745617, 'sellsPercentDeals': 0.0006735491630750727, 'buysPercentDeals': 0.999326450836925, 'pairSell': 23121.8, 'pairBuy': 23121.7}"
"{'tonce': '24.12.2020 13:34', 'sellsPercent': 0.6562340504997448, 'buysPercent': 0.3437659495002552, 'sellsPercentDeals': 0.0006735491630750727, 'buysPercentDeals': 0.999326450836925, 'pairSell': 23121.8, 'pairBuy': 23112.4}"
"{'tonce': '24.12.2020 13:34', 'sellsPercent': 0.640785072305186, 'buysPercent': 0.35921492769481395, 'sellsPercentDeals': 0.0006735491630750727, 'buysPercentDeals': 0.999326450836925, 'pairSell': 23121.8, 'pairBuy': 23102.0}"
"{'tonce': '24.12.2020 13:35', 'sellsPercent': 0.7386814429098076, 'buysPercent': 0.26131855709019236, 'sellsPercentDeals': 0.0006735491630750727, 'buysPercentDeals': 0.999326450836925, 'pairSell': 23100.1, 'pairBuy': 23100.0}"
"{'tonce': '24.12.2020 13:35', 'sellsPercent': 0.7364624362593588, 'buysPercent': 0.26353756374064113, 'sellsPercentDeals': 0.0018853330755100068, 'buysPercentDeals': 0.99811466692449, 'pairSell': 23092.1, 'pairBuy': 23092.0}"
"{'tonce': '24.12.2020 13:35', 'sellsPercent': 0.6407463102467522, 'buysPercent': 0.35925368975324773, 'sellsPercentDeals': 0.04301271018138488, 'buysPercentDeals': 0.9569872898186151, 'pairSell': 23064.5, 'pairBuy': 23064.4}"
"{'tonce': '24.12.2020 13:35', 'sellsPercent': 0.6580254209011448, 'buysPercent': 0.34197457909885526, 'sellsPercentDeals': 0.0430047911822387, 'buysPercentDeals': 0.9569952088177613, 'pairSell': 23072.9, 'pairBuy': 23072.8}"
"{'tonce': '24.12.2020 13:35', 'sellsPercent': 0.641932277932505, 'buysPercent': 0.35806772206749504, 'sellsPercentDeals': 0.0430047911822387, 'buysPercentDeals': 0.9569952088177613, 'pairSell': 23086.9, 'pairBuy': 23086.8}"
"{'tonce': '24.12.2020 13:35', 'sellsPercent': 0.6303498848394526, 'buysPercent': 0.36965011516054735, 'sellsPercentDeals': 0.10777714898074676, 'buysPercentDeals': 0.8922228510192532, 'pairSell': 23086.6, 'pairBuy': 23085.8}"
"{'tonce': '24.12.2020 13:35', 'sellsPercent': 0.6281931286096032, 'buysPercent': 0.37180687139039686, 'sellsPercentDeals': 0.12369381417594125, 'buysPercentDeals': 0.8763061858240587, 'pairSell': 23097.7, 'pairBuy': 23094.3}"
"{'tonce': '24.12.2020 13:35', 'sellsPercent': 0.6449830100458682, 'buysPercent': 0.3550169899541317, 'sellsPercentDeals': 0.12369381417594125, 'buysPercentDeals': 0.8763061858240587, 'pairSell': 23097.7, 'pairBuy': 23097.6}"
"{'tonce': '24.12.2020 13:35', 'sellsPercent': 0.5972514853292585, 'buysPercent': 0.4027485146707415, 'sellsPercentDeals': 0.12369381417594125, 'buysPercentDeals': 0.8763061858240587, 'pairSell': 23106.8, 'pairBuy': 23106.7}"
"{'tonce': '24.12.2020 13:36', 'sellsPercent': 0.6207166129741573, 'buysPercent': 0.37928338702584274, 'sellsPercentDeals': 0.14491484494828072, 'buysPercentDeals': 0.8550851550517193, 'pairSell': 23106.8, 'pairBuy': 23106.7}"
"{'tonce': '24.12.2020 13:36', 'sellsPercent': 0.6541023614133981, 'buysPercent': 0.3458976385866019, 'sellsPercentDeals': 0.14491484494828072, 'buysPercentDeals': 0.8550851550517193, 'pairSell': 23115.9, 'pairBuy': 23114.2}"
"{'tonce': '24.12.2020 13:36', 'sellsPercent': 0.6545075771362489, 'buysPercent': 0.34549242286375115, 'sellsPercentDeals': 0.9983990533532872, 'buysPercentDeals': 0.0016009466467128389, 'pairSell': 23115.9, 'pairBuy': 23114.2}"
"{'tonce': '24.12.2020 13:36', 'sellsPercent': 0.6327240285085718, 'buysPercent': 0.36727597149142815, 'sellsPercentDeals': 0.9983990533532872, 'buysPercentDeals': 0.0016009466467128389, 'pairSell': 23135.2, 'pairBuy': 23138.2}"
"{'tonce': '24.12.2020 13:36', 'sellsPercent': 0.604096796011224, 'buysPercent': 0.395903203988776, 'sellsPercentDeals': 0.9983992204899778, 'buysPercentDeals': 0.0016007795100222717, 'pairSell': 23145.4, 'pairBuy': 23142.8}"
"{'tonce': '24.12.2020 13:36', 'sellsPercent': 0.5617734359819628, 'buysPercent': 0.4382265640180372, 'sellsPercentDeals': 0.9983993318950518, 'buysPercentDeals': 0.0016006681049481524, 'pairSell': 23152.6, 'pairBuy': 23152.5}"
"{'tonce': '24.12.2020 13:36', 'sellsPercent': 0.6127191141682927, 'buysPercent': 0.3872808858317072, 'sellsPercentDeals': 0.9983994432846207, 'buysPercentDeals': 0.0016005567153792623, 'pairSell': 23150.1, 'pairBuy': 23142.4}"
"{'tonce': '24.12.2020 13:36', 'sellsPercent': 0.5894888007007711, 'buysPercent': 0.4105111992992289, 'sellsPercentDeals': 0.9983992204899778, 'buysPercentDeals': 0.0016007795100222717, 'pairSell': 23150.1, 'pairBuy': 23149.5}"
"{'tonce': '24.12.2020 13:37', 'sellsPercent': 0.615554214111646, 'buysPercent': 0.38444578588835404, 'sellsPercentDeals': 0.9983834124055526, 'buysPercentDeals': 0.0016165875944473731, 'pairSell': 23159.8, 'pairBuy': 23149.5}"
"{'tonce': '24.12.2020 13:37', 'sellsPercent': 0.5705611145563624, 'buysPercent': 0.4294388854436376, 'sellsPercentDeals': 0.998472724858063, 'buysPercentDeals': 0.0015272751419369832, 'pairSell': 23175.7, 'pairBuy': 23163.9}"
"{'tonce': '24.12.2020 13:37', 'sellsPercent': 0.5542130363562116, 'buysPercent': 0.44578696364378845, 'sellsPercentDeals': 0.984867466701833, 'buysPercentDeals': 0.015132533298166953, 'pairSell': 23173.3, 'pairBuy': 23173.2}"
"{'tonce': '24.12.2020 13:37', 'sellsPercent': 0.5405139845698442, 'buysPercent': 0.45948601543015577, 'sellsPercentDeals': 0.9832132538492484, 'buysPercentDeals': 0.016786746150751562, 'pairSell': 23184.4, 'pairBuy': 23176.2}"
"{'tonce': '24.12.2020 13:37', 'sellsPercent': 0.514742706794621, 'buysPercent': 0.48525729320537897, 'sellsPercentDeals': 0.709899314897512, 'buysPercentDeals': 0.290100685102488, 'pairSell': 23189.0, 'pairBuy': 23186.6}"
"{'tonce': '24.12.2020 13:37', 'sellsPercent': 0.514742706794621, 'buysPercent': 0.48525729320537897, 'sellsPercentDeals': 0.6633296851863774, 'buysPercentDeals': 0.3366703148136226, 'pairSell': 23190.8, 'pairBuy': 23186.6}"
"{'tonce': '24.12.2020 13:37', 'sellsPercent': 0.5396118607501567, 'buysPercent': 0.46038813924984334, 'sellsPercentDeals': 0.1201980646622868, 'buysPercentDeals': 0.8798019353377132, 'pairSell': 23197.0, 'pairBuy': 23190.6}"
"{'tonce': '24.12.2020 13:38', 'sellsPercent': 0.5229808832889229, 'buysPercent': 0.47701911671107705, 'sellsPercentDeals': 0.11997021786280794, 'buysPercentDeals': 0.8800297821371921, 'pairSell': 23195.6, 'pairBuy': 23190.6}"
"{'tonce': '24.12.2020 13:38', 'sellsPercent': 0.543911658025246, 'buysPercent': 0.456088341974754, 'sellsPercentDeals': 0.11997021786280794, 'buysPercentDeals': 0.8800297821371921, 'pairSell': 23190.7, 'pairBuy': 23190.6}"
"{'tonce': '24.12.2020 13:38', 'sellsPercent': 0.5405568481314501, 'buysPercent': 0.45944315186854984, 'sellsPercentDeals': 0.11997021786280794, 'buysPercentDeals': 0.8800297821371921, 'pairSell': 23190.7, 'pairBuy': 23181.6}"
"{'tonce': '24.12.2020 13:38', 'sellsPercent': 0.5183085396454057, 'buysPercent': 0.48169146035459437, 'sellsPercentDeals': 0.1477783011461768, 'buysPercentDeals': 0.8522216988538232, 'pairSell': 23186.6, 'pairBuy': 23185.4}"
"{'tonce': '24.12.2020 13:38', 'sellsPercent': 0.534174295403869, 'buysPercent': 0.46582570459613104, 'sellsPercentDeals': 0.14769800891903775, 'buysPercentDeals': 0.8523019910809623, 'pairSell': 23186.6, 'pairBuy': 23185.4}"
"{'tonce': '24.12.2020 13:38', 'sellsPercent': 0.5545495092327231, 'buysPercent': 0.44545049076727694, 'sellsPercentDeals': 0.11570544151189313, 'buysPercentDeals': 0.8842945584881069, 'pairSell': 23177.0, 'pairBuy': 23176.9}"
"{'tonce': '24.12.2020 13:38', 'sellsPercent': 0.5486105103752055, 'buysPercent': 0.4513894896247945, 'sellsPercentDeals': 0.11570544151189313, 'buysPercentDeals': 0.8842945584881069, 'pairSell': 23179.0, 'pairBuy': 23176.9}"
"{'tonce': '24.12.2020 13:38', 'sellsPercent': 0.542165366086777, 'buysPercent': 0.457834633913223, 'sellsPercentDeals': 0.1156478102189781, 'buysPercentDeals': 0.8843521897810219, 'pairSell': 23190.7, 'pairBuy': 23188.5}"
"{'tonce': '24.12.2020 13:39', 'sellsPercent': 0.5542762572047107, 'buysPercent': 0.44572374279528926, 'sellsPercentDeals': 0.3872154985549133, 'buysPercentDeals': 0.6127845014450867, 'pairSell': 23188.6, 'pairBuy': 23183.3}"
"{'tonce': '24.12.2020 13:39', 'sellsPercent': 0.5205416892431498, 'buysPercent': 0.4794583107568502, 'sellsPercentDeals': 0.3872154985549133, 'buysPercentDeals': 0.6127845014450867, 'pairSell': 23185.2, 'pairBuy': 23185.1}"
"{'tonce': '24.12.2020 13:39', 'sellsPercent': 0.5153598058814133, 'buysPercent': 0.4846401941185868, 'sellsPercentDeals': 0.38722933459775566, 'buysPercentDeals': 0.6127706654022443, 'pairSell': 23189.8, 'pairBuy': 23189.7}"
"{'tonce': '24.12.2020 13:39', 'sellsPercent': 0.5384455014709677, 'buysPercent': 0.46155449852903235, 'sellsPercentDeals': 0.38722933459775566, 'buysPercentDeals': 0.6127706654022443, 'pairSell': 23189.8, 'pairBuy': 23189.5}"
"{'tonce': '24.12.2020 13:39', 'sellsPercent': 0.5221963500522522, 'buysPercent': 0.47780364994774777, 'sellsPercentDeals': 0.3872154985549133, 'buysPercentDeals': 0.6127845014450867, 'pairSell': 23189.8, 'pairBuy': 23189.7}"
"{'tonce': '24.12.2020 13:39', 'sellsPercent': 0.5178022322214737, 'buysPercent': 0.4821977677785263, 'sellsPercentDeals': 0.3872154985549133, 'buysPercentDeals': 0.6127845014450867, 'pairSell': 23189.8, 'pairBuy': 23189.7}"
"{'tonce': '24.12.2020 13:39', 'sellsPercent': 0.5349491195024636, 'buysPercent': 0.46505088049753646, 'sellsPercentDeals': 0.38718782459468004, 'buysPercentDeals': 0.61281217540532, 'pairSell': 23177.5, 'pairBuy': 23177.4}"
"{'tonce': '24.12.2020 13:39', 'sellsPercent': 0.5349491195024636, 'buysPercent': 0.46505088049753646, 'sellsPercentDeals': 0.38718782459468004, 'buysPercentDeals': 0.61281217540532, 'pairSell': 23177.5, 'pairBuy': 23177.4}"
"{'tonce': '24.12.2020 13:39', 'sellsPercent': 0.5350116709584639, 'buysPercent': 0.4649883290415361, 'sellsPercentDeals': 0.38718782459468004, 'buysPercentDeals': 0.61281217540532, 'pairSell': 23177.5, 'pairBuy': 23177.4}"
"{'tonce': '24.12.2020 13:40', 'sellsPercent': 0.5350150043899757, 'buysPercent': 0.4649849956100242, 'sellsPercentDeals': 0.3559189291816974, 'buysPercentDeals': 0.6440810708183027, 'pairSell': 23177.5, 'pairBuy': 23177.4}"
"{'tonce': '24.12.2020 13:40', 'sellsPercent': 0.538218586110535, 'buysPercent': 0.461781413889465, 'sellsPercentDeals': 0.355949499264322, 'buysPercentDeals': 0.644050500735678, 'pairSell': 23177.5, 'pairBuy': 23173.4}"
"{'tonce': '24.12.2020 13:40', 'sellsPercent': 0.538218586110535, 'buysPercent': 0.461781413889465, 'sellsPercentDeals': 0.3597489399420262, 'buysPercentDeals': 0.6402510600579738, 'pairSell': 23177.5, 'pairBuy': 23177.4}"
"{'tonce': '24.12.2020 13:40', 'sellsPercent': 0.5639335856367009, 'buysPercent': 0.43606641436329907, 'sellsPercentDeals': 0.3597489399420262, 'buysPercentDeals': 0.6402510600579738, 'pairSell': 23171.3, 'pairBuy': 23169.0}"
"{'tonce': '24.12.2020 13:40', 'sellsPercent': 0.5639335856367009, 'buysPercent': 0.43606641436329907, 'sellsPercentDeals': 0.3598256203890007, 'buysPercentDeals': 0.6401743796109993, 'pairSell': 23171.3, 'pairBuy': 23169.0}"
"{'tonce': '24.12.2020 13:40', 'sellsPercent': 0.5777182205512835, 'buysPercent': 0.4222817794487165, 'sellsPercentDeals': 0.3598256203890007, 'buysPercentDeals': 0.6401743796109993, 'pairSell': 23172.8, 'pairBuy': 23172.7}"
"{'tonce': '24.12.2020 13:40', 'sellsPercent': 0.5430298673814357, 'buysPercent': 0.45697013261856434, 'sellsPercentDeals': 0.4734290391638333, 'buysPercentDeals': 0.5265709608361667, 'pairSell': 23176.0, 'pairBuy': 23175.9}"
"{'tonce': '24.12.2020 13:40', 'sellsPercent': 0.5404039690338431, 'buysPercent': 0.4595960309661569, 'sellsPercentDeals': 0.4734290391638333, 'buysPercentDeals': 0.5265709608361667, 'pairSell': 23186.6, 'pairBuy': 23185.7}"
"{'tonce': '24.12.2020 13:41', 'sellsPercent': 0.5314367577579067, 'buysPercent': 0.46856324224209334, 'sellsPercentDeals': 0.47341246103957435, 'buysPercentDeals': 0.5265875389604256, 'pairSell': 23185.2, 'pairBuy': 23183.0}"
"{'tonce': '24.12.2020 13:41', 'sellsPercent': 0.5351019324883796, 'buysPercent': 0.46489806751162044, 'sellsPercentDeals': 0.6607981735961715, 'buysPercentDeals': 0.3392018264038284, 'pairSell': 23179.7, 'pairBuy': 23172.6}"
"{'tonce': '24.12.2020 13:41', 'sellsPercent': 0.5849013308010741, 'buysPercent': 0.41509866919892585, 'sellsPercentDeals': 0.6607981735961715, 'buysPercentDeals': 0.3392018264038284, 'pairSell': 23164.2, 'pairBuy': 23163.4}"
"{'tonce': '24.12.2020 13:41', 'sellsPercent': 0.5634494422712445, 'buysPercent': 0.4365505577287555, 'sellsPercentDeals': 0.8147547190221213, 'buysPercentDeals': 0.18524528097787873, 'pairSell': 23163.5, 'pairBuy': 23163.4}"
"{'tonce': '24.12.2020 13:41', 'sellsPercent': 0.5638181311906936, 'buysPercent': 0.4361818688093065, 'sellsPercentDeals': 0.8147547190221213, 'buysPercentDeals': 0.18524528097787873, 'pairSell': 23164.9, 'pairBuy': 23164.8}"
"{'tonce': '24.12.2020 13:41', 'sellsPercent': 0.5592934818455365, 'buysPercent': 0.44070651815446343, 'sellsPercentDeals': 0.8147547190221213, 'buysPercentDeals': 0.18524528097787873, 'pairSell': 23164.9, 'pairBuy': 23164.8}"
"{'tonce': '24.12.2020 13:41', 'sellsPercent': 0.5630369425340332, 'buysPercent': 0.4369630574659668, 'sellsPercentDeals': 0.8147547190221213, 'buysPercentDeals': 0.18524528097787873, 'pairSell': 23164.9, 'pairBuy': 23164.4}"
"{'tonce': '24.12.2020 13:41', 'sellsPercent': 0.5590667113729082, 'buysPercent': 0.44093328862709175, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23167.1, 'pairBuy': 23167.0}"
"{'tonce': '24.12.2020 13:42', 'sellsPercent': 0.5807311913401961, 'buysPercent': 0.4192688086598039, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23160.6, 'pairBuy': 23160.0}"
"{'tonce': '24.12.2020 13:42', 'sellsPercent': 0.5651788779837484, 'buysPercent': 0.4348211220162515, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23149.0, 'pairBuy': 23148.9}"
"{'tonce': '24.12.2020 13:42', 'sellsPercent': 0.5862793861905158, 'buysPercent': 0.41372061380948427, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23146.2, 'pairBuy': 23144.6}"
"{'tonce': '24.12.2020 13:42', 'sellsPercent': 0.5854269018596768, 'buysPercent': 0.4145730981403231, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23152.0, 'pairBuy': 23146.0}"
"{'tonce': '24.12.2020 13:42', 'sellsPercent': 0.5406012125749444, 'buysPercent': 0.4593987874250556, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23150.3, 'pairBuy': 23150.2}"
"{'tonce': '24.12.2020 13:42', 'sellsPercent': 0.540417308978662, 'buysPercent': 0.45958269102133803, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23150.3, 'pairBuy': 23150.2}"
"{'tonce': '24.12.2020 13:42', 'sellsPercent': 0.5413211383627656, 'buysPercent': 0.45867886163723437, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23150.3, 'pairBuy': 23150.2}"
"{'tonce': '24.12.2020 13:42', 'sellsPercent': 0.5610372327080922, 'buysPercent': 0.43896276729190775, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23148.1, 'pairBuy': 23148.0}"
"{'tonce': '24.12.2020 13:43', 'sellsPercent': 0.5340260701302046, 'buysPercent': 0.4659739298697953, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23161.1, 'pairBuy': 23161.0}"
"{'tonce': '24.12.2020 13:43', 'sellsPercent': 0.5453860140877792, 'buysPercent': 0.4546139859122208, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23161.9, 'pairBuy': 23161.8}"
"{'tonce': '24.12.2020 13:43', 'sellsPercent': 0.5417286171842565, 'buysPercent': 0.45827138281574353, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23155.4, 'pairBuy': 23153.4}"
"{'tonce': '24.12.2020 13:43', 'sellsPercent': 0.5626309255283092, 'buysPercent': 0.4373690744716908, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23155.4, 'pairBuy': 23153.4}"
"{'tonce': '24.12.2020 13:43', 'sellsPercent': 0.5623765065954858, 'buysPercent': 0.4376234934045143, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23155.4, 'pairBuy': 23153.4}"
"{'tonce': '24.12.2020 13:43', 'sellsPercent': 0.5676051269768747, 'buysPercent': 0.4323948730231253, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23149.3, 'pairBuy': 23148.0}"
"{'tonce': '24.12.2020 13:43', 'sellsPercent': 0.5626309255283092, 'buysPercent': 0.4373690744716908, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23149.3, 'pairBuy': 23148.0}"
"{'tonce': '24.12.2020 13:43', 'sellsPercent': 0.5626309255283092, 'buysPercent': 0.4373690744716908, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23149.3, 'pairBuy': 23146.0}"
"{'tonce': '24.12.2020 13:44', 'sellsPercent': 0.5517645758050674, 'buysPercent': 0.44823542419493256, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23155.5, 'pairBuy': 23153.8}"
"{'tonce': '24.12.2020 13:44', 'sellsPercent': 0.579452313364866, 'buysPercent': 0.420547686635134, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23155.5, 'pairBuy': 23155.4}"
"{'tonce': '24.12.2020 13:44', 'sellsPercent': 0.579452313364866, 'buysPercent': 0.420547686635134, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23155.5, 'pairBuy': 23155.4}"
"{'tonce': '24.12.2020 13:44', 'sellsPercent': 0.5625811450067763, 'buysPercent': 0.43741885499322375, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23155.5, 'pairBuy': 23153.8}"
"{'tonce': '24.12.2020 13:44', 'sellsPercent': 0.5625037273191428, 'buysPercent': 0.4374962726808572, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23155.5, 'pairBuy': 23153.8}"
"{'tonce': '24.12.2020 13:44', 'sellsPercent': 0.5626670250980556, 'buysPercent': 0.4373329749019445, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23155.5, 'pairBuy': 23153.8}"
"{'tonce': '24.12.2020 13:44', 'sellsPercent': 0.5626670250980556, 'buysPercent': 0.4373329749019445, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23155.5, 'pairBuy': 23153.3}"
"{'tonce': '24.12.2020 13:44', 'sellsPercent': 0.5344046464252082, 'buysPercent': 0.4655953535747918, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23164.2, 'pairBuy': 23164.1}"
"{'tonce': '24.12.2020 13:45', 'sellsPercent': 0.5346210949457301, 'buysPercent': 0.46537890505426993, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23164.2, 'pairBuy': 23164.1}"
"{'tonce': '24.12.2020 13:45', 'sellsPercent': 0.5495000023337892, 'buysPercent': 0.4504999976662108, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23169.4, 'pairBuy': 23169.3}"
"{'tonce': '24.12.2020 13:45', 'sellsPercent': 0.5631792561749915, 'buysPercent': 0.4368207438250084, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23169.4, 'pairBuy': 23169.3}"
"{'tonce': '24.12.2020 13:45', 'sellsPercent': 0.5376960857534558, 'buysPercent': 0.46230391424654416, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23169.4, 'pairBuy': 23169.3}"
"{'tonce': '24.12.2020 13:45', 'sellsPercent': 0.5374866793814944, 'buysPercent': 0.46251332061850564, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23169.4, 'pairBuy': 23169.3}"
"{'tonce': '24.12.2020 13:45', 'sellsPercent': 0.5398634141558174, 'buysPercent': 0.46013658584418266, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23169.4, 'pairBuy': 23159.9}"
"{'tonce': '24.12.2020 13:45', 'sellsPercent': 0.580393427690583, 'buysPercent': 0.41960657230941706, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23160.0, 'pairBuy': 23159.9}"
"{'tonce': '24.12.2020 13:45', 'sellsPercent': 0.5994731930457502, 'buysPercent': 0.4005268069542498, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 23130.8, 'pairBuy': 23119.3}"
